,domain,bias_rating,category,mbfc_ideo,ave_m,ave_m_log10,donation,donation_adj,len_of_content,content,link,cleaned_rating,side,sep_side
3904,gender.news,right-conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3905,geoengineering.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3906,glitch.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3907,gmwatch.org,left conspiracy-pseudoscience,conspiracy,-1.0,unknown,unknown,1,1,1,donations,https://gmwatch.org/en/donations,left conspiracy-pseudoscience,left,left
3908,govtslaves.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3909,healingfoodreference.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3910,health.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3911,healthrangerreport.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3912,herbreference.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3913,ingredients.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3914,theirishsentinel.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,failed,failed,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3915,israel365news.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,1,1,3,donate to israel365,unknown,right conspiracy-pseudoscience,right,right
3916,joebiden.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3917,leftcult.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3918,lesmoutonsrebelles.com,right-conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3919,liberty.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3920,libertyplanets.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3921,libtards.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3922,littlethings.com,left – pseudoscience,conspiracy,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3923,madmaxworld.tv,right conspiracy- pseudoscience,conspiracy,1.0,unknown,unknown,failed,failed,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3924,maloneinstitute.org,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,1,1,1,donate,https://merchant.reverepayments.dev/forms/ybgcG7N1keX85WJzfDJkEy4k0760v5QO-1PRpgQL0CY=/,right conspiracy-pseudoscience,right,right
3925,medicalcensorship.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3926,nationalfile.com,far right,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,far right,right,far right
3927,nationalsecurity.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3928,naturalmedicine.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3929,naturalnewsradio.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3930,naturalpedia.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3931,nutrientreference.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3932,nworeport.me,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3933,pandemic.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3934,patriots4truth.org,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3935,philosophers-stone.info,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3936,pollution.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3937,principia-scientific.org/ or principia-scientific.com,right,conspiracy,1.0,unknown,unknown,1,1,2,donate today!,unknown,right,right,right
3938,pdmj.org,right pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right,right,right
3939,randpaul.news,right-conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3940,redpillpodcasts.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3941,renegadetribune.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3942,science.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3943,snopes.news,right-conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3944,stormfront.org/forum/blogs/recent-entries,extreme right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,1,1,1,donate,https://www.stormfront.org/forum/t1211646/?postcount=1#post14080008,far right conspiracy-pseudoscience,right,far right
3945,supplementreference.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3946,swprs.org,right – conspiracy,conspiracy,1.0,unknown,unknown,1,0,1,donationen,https://swprs.org/donationen/,right conspiracy-pseudoscience,right,right
3947,talknetwork.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3948,technocracy.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3949,childrenshealthdefense.org/defender,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,1,1,1,donate,https://childrenshealthdefense.org/about-us/donate/,right conspiracy-pseudoscience,right,right
3950,thefullertoninformer.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,failed,failed,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3951,healthranger.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3952,thehealthyamerican.org,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3953,newnationalist.net,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3954,thriveglobal.com,left pseudoscience,conspiracy,-1.0,unknown,unknown,0,0,1,unknown,unknown,left,left,left
3955,treason.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3956,truth11.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,1,1,6,support truth11.com • make a donation,https://www.truth11.com/make-a-donation-support-truth11-com/,right conspiracy-pseudoscience,right,right
3957,unlimitedhangout.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,1,1,2,bitcoin donation,https://donate.unlimitedhangout.com/,right conspiracy-pseudoscience,right,right
3958,vaccineimpact.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3959,vactruth.com,right conspiracy pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3960,votefraud.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3961,whitehouse.news,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3962,winterwatch.net,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3963,worldaffairsbrief.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3964,worldcouncilforhealth.org,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,1,1,1,donate,https://worldcouncilforhealth.org/donate,right conspiracy-pseudoscience,right,right
3965,worlddoctorsalliance.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,0,0,1,unknown,unknown,right conspiracy-pseudoscience,right,right
3966,worldviewweekend.com,right conspiracy-pseudoscience,conspiracy,1.0,unknown,unknown,1,1,2,donate now,https://worldviewweekend.com/foundation,right conspiracy-pseudoscience,right,right
3967,24jours.com,right-center,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,right center,right,right center
3968,2020conservative.com,extreme right,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,far right,right,far right
3969,abqtimes.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://abqtimes.com/donate,right center,right,right center
3970,elizabethjohnston.org,extreme right,fake-news,1.0,unknown,unknown,1,1,1,donate,unknown,far right,right,far right
3971,adareporter.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://adareporter.com/donate,right center,right,right center
3972,adamscountytimes.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://adamscountytimes.com/donate,right center,right,right center
3973,albanystandard.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://albanystandard.com/donate,right center,right,right center
3974,english.almanar.com.lb,right-center,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,right center,right,right center
3975,alohastatenews.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://alohastatenews.com/donate,right center,right,right center
3976,alphanews.org,far right,fake-news,1.0,unknown,unknown,1,1,1,donate,https://alphanews.revv.co/donate-today,far right,right,far right
3977,altrighttv (dot) com,extreme right,fake-news,1.0,unknown,unknown,failed,failed,1,unknown,unknown,far right,right,far right
3978,youm7.com,right-center,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,right center,right,right center
3979,americaoutloud.com,far right,fake-news,1.0,unknown,unknown,failed,failed,1,unknown,unknown,far right,right,far right
3980,americancatholictribune.com,right-center,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,right center,right,right center
3981,americanconservativemovement.com,far right,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,far right,right,far right
3982,afn.net,far right,fake-news,1.0,unknown,unknown,1,1,1,donate,https://afn.net/general/donate/,far right,right,far right
3983,americangulag.org,extreme right,fake-news,1.0,unknown,unknown,1,1,1,donate,https://www.givesendgo.com/G28VR,far right,right,far right
3984,americanlibertyemail.com,far right,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,far right,right,far right
3985,americanpartisan.org,far right,fake-news,1.0,unknown,unknown,failed,failed,1,unknown,unknown,far right,right,far right
3986,americanpeopledaily.com,extreme right,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,far right,right,far right
3987,americanpharmacynews.com,right-center,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,right center,right,right center
3988,americansecuritynews.com,right-center,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,right center,right,right center
3989,americansfortruth.com,extreme right,fake-news,1.0,unknown,unknown,1,1,1,donate,https://securedonors.com/aftah,far right,right,far right
3990,americasnewssource.com,right,fake-news,1.0,unknown,unknown,failed,failed,1,unknown,unknown,right,right,right
3991,amerika.org,extreme right,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,far right,right,far right
3992,amestoday.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://amestoday.com/donate,right center,right,right center
3993,amoskeagtimes.com,left-center,fake-news,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left center,left,left center
3994,analyzingamerica.org,extreme right,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,far right,right,far right
3995,andersonreporter.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://andersonreporter.com/donate,right center,right,right center
3996,annarbortimes.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://annarbortimes.com/donate,right center,right,right center
3997,annearundeltoday.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://annearundeltoday.com/donate,right center,right,right center
3998,anokatimes.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://anokatimes.com/donate,right center,right,right center
3999,anonymouswire.com,extreme right,fake-news,1.0,unknown,unknown,0,0,1,unknown,unknown,far right,right,far right
4000,antelopevalleytoday.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://antelopevalleytoday.com/donate,right center,right,right center
4001,arizonaindependent.com,left,fake-news,-1.0,unknown,unknown,1,1,1,donate,https://www.paypal.com/donate/?hosted_button_id=4AUVWXVXMCPQL,left,left,left
4002,arizonasuntimes.com,right,fake-news,1.0,unknown,unknown,1,1,1,donate,https://arizonasuntimes.com/donate/,right,right,right
4003,aroostooknews.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://aroostooknews.com/donate,right center,right,right center
4004,athensreporter.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://athensreporter.com/donate,right center,right,right center
4005,atlanticcotimes.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://atlanticcotimes.com/donate,right center,right,right center
4006,atlstandard.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://atlstandard.com/donate,right center,right,right center
4007,auburntimes.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://auburntimes.com/donate,right center,right,right center
4008,augustarichmondherald.com,left-center,fake-news,-1.0,unknown,unknown,0,0,1,unknown,unknown,left center,left,left center
4009,baldwintimes.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://baldwintimes.com/donate,right center,right,right center
4010,baltimorecitywire.com,right-center,fake-news,1.0,unknown,unknown,1,1,1,donate,https://baltimorecitywire.com/donate,right center,right,right center
4011,basnews.com,left,fake-news,-1.0,unknown,unknown,failed,failed,1,unknown,unknown,left,left,left
